,Unnamed: 0,id,name,steam appid,required age,is free,release date,review_amount,review_score,total_positive_reviews,total_negative_reviews,price,currency,discount_percent,platforms.windows,platforms.mac,platforms.linux,revenue,number_reviews
3996,3996,1140440,OMON Simulator,1140440,0,0,"18 Oct, 2019",2,6,94,36,0.79,EUR,0.0,1,0,0,110.26,130
3997,3997,1140460,V1RUZ,1140460,0,0,"1 Jul, 2020",4,6,14,5,9.99,EUR,0.0,1,0,0,144.86,19
3998,3998,1140520,Graviton,1140520,0,0,"16 Sep, 2019",2,0,2,0,1.59,EUR,0.0,1,1,0,3.18,2
3999,3999,1140530,Viper,1140530,0,0,"29 Dec, 2019",2,0,2,0,5.69,EUR,0.0,1,0,0,11.38,2
4000,4000,1140570,A Street Cat's Tale,1140570,0,0,"5 Sep, 2019",1,7,31,2,3.99,EUR,0.0,1,1,0,125.69000000000001,33
4001,4001,1139760,DEDstress,1139760,0,0,"20 Aug, 2020",10,7,10,0,8.19,EUR,0.0,1,0,0,81.89999999999999,10
4002,4002,1139800,Chinatris,1139800,0,0,"2 Jan, 2020",3,7,25,1,1.59,EUR,0.0,1,1,0,40.75,26
4003,4003,1139830,Recyclomania,1139830,0,0,"28 Aug, 2019",3,0,2,1,2.5,EUR,0.0,1,0,0,6.0,3
4004,4004,1139840,TILTit,1139840,0,0,"18 Oct, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
4005,4005,1139860,CRUEL WORLD,1139860,0,0,"18 Mar, 2020",1,0,2,0,8.19,EUR,0.0,1,0,0,16.38,2
4006,4006,1139870,The Dark Eye : Book of Heroes,1139870,0,0,"9 Jun, 2020",1,5,28,41,9.99,EUR,0.0,1,0,0,320.72,69
4007,4007,1139880,Chapeau,1139880,0,0,"30 Mar, 2020",7,0,7,0,14.99,EUR,0.0,1,1,0,104.93,7
4008,4008,1139890,Dictators:No Peace Countryballs,1139890,0,0,"1 Jan, 2020",2,9,663,25,0.79,EUR,0.0,1,1,1,548.77,688
4009,4009,1139950,Two Weeks in Painland,1139950,0,1,"3 Feb, 2020",10,7,8,2,,,,1,1,0,,10
4010,4010,1140020,Cetetorius,1140020,0,0,"12 Sep, 2019",2,0,0,2,3.99,EUR,0.0,1,0,0,2.0,2
4011,4011,1140030,AMazing TD,1140030,0,0,"30 Mar, 2021",2,5,11,6,12.99,EUR,0.0,1,0,0,148.89000000000001,17
4012,4012,1140070,Tractor Cargo Driving Simulator,1140070,0,0,"28 Aug, 2019",7,0,6,1,1.59,EUR,0.0,1,0,0,10.540000000000001,7
4013,4013,1139240,HalloweenStory,1139240,0,0,"23 Sep, 2019",4,0,4,0,9.0,EUR,0.0,1,0,0,36.0,4
4014,4014,1139310,Ven VR Adventure,1139310,0,0,"28 Jan, 2021",1,7,18,3,24.99,EUR,0.0,1,0,0,452.82,21
4015,4015,1139470,THE ART - Metamorphosis,1139470,0,0,"3 Jan, 2020",1,7,10,2,0.79,EUR,0.0,1,0,0,9.9,12
4016,4016,1139480,Mask of Sanity,1139480,0,0,"23 Oct, 2020",12,6,9,3,4.99,EUR,0.0,1,0,0,47.910000000000004,12
4017,4017,1139660,Marburgh,1139660,0,0,"26 Dec, 2020",2,0,2,0,3.99,EUR,0.0,1,0,0,7.98,2
4018,4018,1139680,Pixamal Zoo,1139680,0,0,"30 Oct, 2019",3,0,3,0,13.49,EUR,0.0,1,0,0,40.47,3
4019,4019,1138800,Dark Elf's Adventure,1138800,0,0,"4 Sep, 2019",1,0,0,1,11.59,EUR,0.0,1,0,0,1.0,1
4020,4020,1138810,Super Platformer Gun,1138810,0,0,"30 Sep, 2019",2,0,1,1,8.19,EUR,0.0,1,0,1,9.19,2
4021,4021,1138960,Biomass,1138960,0,0,"12 Oct, 2020",1,7,47,2,12.49,EUR,0.0,1,0,0,589.03,49
4022,4022,1138990,B.i.t.Lock,1138990,0,1,"6 Sep, 2019",2,0,2,0,,,,1,1,1,,2
4023,4023,1139020,Hentai Evilgirls,1139020,0,0,"22 Aug, 2019",5,0,3,2,0.79,EUR,0.0,1,0,0,4.37,5
4024,4024,1139090,Demolition Expert - The Simulation,1139090,0,0,"24 Nov, 2020",1,0,0,1,7.99,EUR,0.0,1,0,0,1.0,1
4025,4025,1139100,An Egg Can Dream,1139100,0,0,"19 May, 2020",1,0,2,0,8.19,EUR,0.0,1,0,0,16.38,2
4026,4026,1139130,BioMech,1139130,0,0,"6 Sep, 2019",1,0,1,2,14.99,EUR,0.0,1,1,1,16.990000000000002,3
4027,4027,1138260,Figure Simulator War,1138260,0,0,"26 Oct, 2019",11,7,11,0,8.19,EUR,0.0,1,0,0,90.08999999999999,11
4028,4028,1138280,Workhard,1138280,0,0,"9 Sep, 2019",1,0,0,1,2.39,EUR,0.0,1,0,0,1.0,1
4029,4029,1138290,Slime Adventure Legacy,1138290,0,0,"30 Aug, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
4030,4030,1138300,I LIKE THE FLOWERS,1138300,0,0,"7 Dec, 2019",5,0,2,3,0.79,EUR,0.0,1,0,0,4.58,5
4031,4031,1138310,Morbolbo: Enter the Maze,1138310,0,0,"30 Jan, 2020",1,0,1,0,4.99,EUR,0.0,1,0,0,4.99,1
4032,4032,1138320,AREA 51 - DEFENCE,1138320,0,0,"24 Sep, 2019",1,0,0,5,0.79,EUR,0.0,1,0,0,5.0,5
4033,4033,1138370,Motel Bondage,1138370,0,0,"7 Sep, 2019",5,0,3,2,6.59,EUR,0.0,1,0,0,21.77,5
4034,4034,1138410,Demons Never Lie,1138410,0,0,"22 Oct, 2019",1,7,23,2,7.99,EUR,0.0,1,1,1,185.77,25
4035,4035,1138440,Galactic Ruler,1138440,0,0,"10 Nov, 2020",1,5,14,7,33.99,EUR,0.0,1,0,0,482.86,21
4036,4036,1138530,Jigoro,1138530,0,0,"22 Aug, 2019",1,0,1,0,3.29,EUR,0.0,1,0,0,3.29,1
4037,4037,1138580,Farmington County: The Ultimate Farming Tycoon Simulator,1138580,0,0,"26 Oct, 2019",1,8,70,8,12.49,EUR,0.0,1,1,0,882.3000000000001,78
4038,4038,1138630,Heroes Swipe Right,1138630,0,0,"20 Mar, 2020",4,0,3,1,3.99,EUR,0.0,1,1,0,12.97,4
4039,4039,1137770,Avalive,1137770,0,0,"1 Nov, 2019",4,0,1,3,3.29,EUR,0.0,1,0,0,6.29,4
4040,4040,1137930,Second Dimension RetroPak Vol. 1,1137930,0,0,"22 Aug, 2019",1,0,1,0,16.79,EUR,0.0,1,0,0,16.79,1
4041,4041,1137970,Zombies Ate My Neighbors and Ghoul Patrol,1137970,0,0,"29 Jun, 2021",3,4,21,37,12.49,EUR,0.0,1,0,0,299.29,58
4042,4042,1138060,Diablo_IslanD 暗黑破坏岛,1138060,0,0,"26 Sep, 2019",5,0,1,4,12.49,EUR,0.0,1,0,0,16.490000000000002,5
4043,4043,1138080,斗地主少女/ Landlord Girls,1138080,0,0,"13 Jul, 2020",2,5,8,9,3.59,EUR,0.0,1,0,0,37.72,17
4044,4044,1138100,Touhou Ibunseki - Ayaria Dawn: ReCreation,1138100,0,0,"11 Nov, 2019",2,7,46,3,12.49,EUR,0.0,1,0,0,577.54,49
4045,4045,1138130,Shadows and Dust,1138130,0,1,"26 Sep, 2019",1,0,1,0,,,,1,0,0,,1
4046,4046,1138150,Fiery catacombs,1138150,0,0,"1 Sep, 2019",2,0,0,2,2.39,EUR,0.0,1,0,0,2.0,2
4047,4047,1137330,DREAMO - Puzzle Adventure,1137330,0,0,"20 Feb, 2020",1,7,12,3,13.99,EUR,0.0,1,0,0,170.88,15
4048,4048,1137350,Filament,1137350,0,0,"23 Apr, 2020",2,8,213,21,16.99,EUR,0.0,1,0,1,3639.87,234
4049,4049,1137360,DOWN MEANS UP,1137360,0,0,"21 Aug, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
4050,4050,1137400,The War for the West,1137400,0,0,"14 Nov, 2019",20,7,34,7,5.69,EUR,0.0,1,1,1,200.46,41
4051,4051,1137460,ALTF4,1137460,0,0,"19 Feb, 2021",9,8,507,42,1.59,EUR,0.0,1,0,0,848.13,549
4052,4052,1137490,Invasion 2037,1137490,0,0,"5 Nov, 2019",2,5,45,26,11.49,EUR,0.0,1,0,0,543.05,71
4053,4053,1137620,Sexy President,1137620,0,0,"20 Sep, 2019",4,0,2,2,4.99,EUR,0.0,1,1,0,11.98,4
4054,4054,1137660,Impossamole,1137660,0,0,"3 Sep, 2019",3,0,3,0,4.99,EUR,0.0,1,0,0,14.97,3
4055,4055,1137670,Power Punch II,1137670,0,0,"22 Aug, 2019",1,0,0,1,3.99,EUR,0.0,1,0,0,1.0,1
4056,4056,1137680,Blender Bros,1137680,0,0,"25 Aug, 2020",2,0,2,0,8.99,EUR,0.0,1,0,0,17.98,2
4057,4057,1137690,Tinhead,1137690,0,0,"23 Aug, 2019",1,0,1,0,1.99,EUR,60.0,1,0,0,1.99,1
4058,4058,1137730,Naughty Girl 2,1137730,0,0,"5 Sep, 2019",12,5,8,4,0.79,EUR,0.0,1,0,0,10.32,12
4059,4059,1136880,Baby Walking Simulator,1136880,0,0,"31 Aug, 2019",17,7,17,0,1.0,EUR,0.0,1,0,0,17.0,17
4060,4060,1136910,Lily's Handmaid,1136910,0,0,"24 Apr, 2020",1,7,12,2,4.09,EUR,50.0,1,0,1,51.08,14
4061,4061,1136930,Gekisou! Benza Race -Toilet Shooting Star-,1136930,0,0,"26 Aug, 2019",3,0,2,1,5.69,EUR,0.0,1,0,0,12.38,3
4062,4062,1136960,Hentai Crazy Girls,1136960,0,0,"6 Sep, 2019",4,0,3,1,1.59,EUR,0.0,1,0,0,5.7700000000000005,4
4063,4063,1137020,My Train Arrives,1137020,0,0,"10 Sep, 2019",1,7,37,6,3.99,EUR,0.0,1,0,0,153.63,43
4064,4064,1137040,CAT & MOUSE,1137040,0,0,"4 Oct, 2019",3,0,3,0,3.99,EUR,0.0,1,0,0,11.97,3
4065,4065,1137050,Treater,1137050,0,0,"26 Aug, 2019",2,0,1,1,8.99,EUR,0.0,1,0,0,9.99,2
4066,4066,1137070,Anime Girls Jigsaw Puzzles,1137070,0,0,"21 Aug, 2019",1,0,1,1,3.29,EUR,0.0,1,0,0,4.29,2
4067,4067,1137110,Ballistic Craft,1137110,0,0,"13 Feb, 2020",8,0,7,1,9.99,EUR,0.0,1,0,0,70.93,8
4068,4068,1137210,Alien Monopoly,1137210,0,0,"11 Sep, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
4069,4069,1137220,Elite Soldier: 3D Shooter,1137220,0,0,"4 Sep, 2019",1,0,1,1,1.59,EUR,0.0,1,0,0,2.59,2
4070,4070,1137230,Derby: Extreme Racing,1137230,0,0,"13 Sep, 2019",1,0,0,1,2.39,EUR,0.0,1,0,0,1.0,1
4071,4071,1137250,Classic Hentai Logic Puzzle,1137250,0,0,"13 Dec, 2019",1,0,0,1,2.39,EUR,0.0,1,0,0,1.0,1
4072,4072,1137260,Tower Defense: Defender of the Kingdom,1137260,0,0,"13 Sep, 2019",4,0,1,3,2.39,EUR,0.0,1,0,0,5.390000000000001,4
4073,4073,1137270,Palladium: Adventure in Greece,1137270,0,0,"4 Jun, 2021",1,0,1,0,8.19,EUR,0.0,1,1,1,8.19,1
4074,4074,1136390,"Strange Passion - My Boss, My Mistress",1136390,18,0,"23 Sep, 2019",9,0,2,7,8.19,EUR,0.0,1,0,0,23.38,9
4075,4075,1136420,Gates of Hell,1136420,0,0,"5 Nov, 2019",1,0,1,0,6.99,EUR,0.0,1,0,0,6.99,1
4076,4076,1136440,HENTAI ARENA HOLY PUSSY,1136440,0,0,"9 Sep, 2019",1,5,16,12,0.79,EUR,0.0,1,0,0,24.64,28
4077,4077,1136820,Someone Cloned The President,1136820,0,0,"22 Aug, 2019",2,0,2,0,0.79,EUR,0.0,1,0,0,1.58,2
4078,4078,1136830,Deep Race: Battle,1136830,0,0,"2 Sep, 2019",1,0,1,3,1.59,EUR,0.0,1,0,0,4.59,4
4079,4079,1136010,FeArea: Battle Royale,1136010,0,0,"21 Nov, 2019",1,0,0,1,8.5,EUR,0.0,1,0,0,1.0,1
4080,4080,1136020,Cannibal Cuisine,1136020,0,0,"20 May, 2020",20,7,20,3,12.99,EUR,0.0,1,0,0,262.8,23
4081,4081,1136030,Apple Pop,1136030,0,0,"17 Aug, 2019",1,0,0,1,3.99,EUR,0.0,1,1,1,1.0,1
4082,4082,1136040,ReThink 3,1136040,0,0,"26 Aug, 2019",6,0,6,0,9.99,EUR,0.0,1,0,0,59.94,6
4083,4083,1136070,UltraGoodness 2,1136070,0,0,"2 Sep, 2019",9,0,7,2,4.99,EUR,0.0,1,0,0,36.93,9
4084,4084,1136080,8 Eyes,1136080,0,0,"14 Aug, 2019",7,0,7,0,5.69,EUR,0.0,1,0,0,39.830000000000005,7
4085,4085,1136090,The Gadget Twins,1136090,0,0,"20 Aug, 2019",3,0,3,0,1.31,EUR,60.0,1,0,0,3.93,3
4086,4086,1136100,Mousegun,1136100,0,0,"20 Sep, 2019",1,0,1,0,3.29,EUR,0.0,1,1,0,3.29,1
4087,4087,1136110,Hidden Objects - The Mystery House,1136110,0,0,"19 Aug, 2019",11,3,2,9,0.79,EUR,0.0,1,0,0,10.58,11
4088,4088,1136160,Internet Cafe Simulator,1136160,0,0,"25 Oct, 2019",1,6,584,216,8.19,EUR,0.0,1,0,0,4998.96,800
4089,4089,1136330,Hazumi and the Pregnation,1136330,0,0,"20 Feb, 2020",3,8,75,6,9.99,EUR,0.0,1,0,0,755.25,81
4090,4090,1135730,Zebra Logic Master,1135730,0,0,"14 Sep, 2019",2,0,2,0,0.79,EUR,0.0,1,0,0,1.58,2
4091,4091,1135740,Utopia,1135740,0,0,"12 Dec, 2019",1,7,25,5,3.99,EUR,0.0,1,0,0,104.75,30
4092,4092,1135750,Return to Earth,1135750,0,0,"28 Aug, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
4093,4093,1135860,Corpoct,1135860,0,0,"20 Sep, 2019",3,0,2,1,8.19,EUR,0.0,1,1,0,17.38,3
4094,4094,1135900,Bootybuns 2,1135900,0,0,"27 Aug, 2019",10,5,5,5,9.99,EUR,0.0,1,0,0,54.95,10
4095,4095,1135910,Hunting Simulator 2,1135910,0,0,"16 Jul, 2020",2,5,99,44,39.99,EUR,0.0,1,0,0,4003.01,143
4096,4096,1135210,Oh Crab!,1135210,0,0,"17 Jan, 2020",6,0,2,4,2.99,EUR,0.0,1,1,0,9.98,6
4097,4097,1135260,The Falconeer,1135260,0,0,"10 Nov, 2020",7,8,82,13,19.99,EUR,0.0,1,0,0,1652.1799999999998,95
4098,4098,1135370,Star Girl Proxima,1135370,0,0,"17 Jan, 2020",9,0,7,2,3.99,EUR,0.0,1,0,0,29.93,9
4099,4099,1135380,不可思议佣兵团,1135380,0,0,"3 Oct, 2019",1,0,0,1,3.29,EUR,0.0,1,0,0,1.0,1
4100,4100,1135400,Captain fly and sexy students,1135400,0,0,"12 Oct, 2019",19,5,11,8,2.39,EUR,0.0,1,0,0,34.290000000000006,19
4101,4101,1135450,Psy High 2: High Summer,1135450,0,0,"15 Aug, 2019",8,0,7,1,4.99,EUR,0.0,1,1,1,35.93,8
4102,4102,1135480,Protect Your Fool,1135480,0,0,"26 Nov, 2019",1,0,1,0,1.59,EUR,0.0,1,0,0,1.59,1
4103,4103,1135570,Martian Law,1135570,0,0,"18 Oct, 2019",1,0,1,0,1.59,EUR,0.0,1,0,0,1.59,1
4104,4104,1134710,NIMBY Rails,1134710,0,0,"26 Jan, 2021",19,8,385,37,13.99,EUR,0.0,1,0,0,5423.15,422
4105,4105,1135030,jut,1135030,0,0,"17 Jan, 2020",1,0,5,2,2.99,EUR,0.0,1,1,0,16.950000000000003,7
4106,4106,1135040,Bombini,1135040,0,0,"17 Jan, 2020",5,0,3,2,2.99,EUR,0.0,1,1,0,10.97,5
4107,4107,1135050,Dr. Umgebung's School of Life,1135050,0,0,"17 Jan, 2020",8,0,4,4,2.99,EUR,0.0,1,1,0,15.96,8
4108,4108,1135060,King of the Sandcastle,1135060,0,0,"17 Jan, 2020",5,0,3,2,2.39,EUR,0.0,1,1,0,9.17,5
4109,4109,1135070,Moeras,1135070,0,0,"17 Jan, 2020",6,0,4,2,2.99,EUR,0.0,1,1,0,13.96,6
4110,4110,1135090,dino game,1135090,0,0,"17 Jan, 2020",15,7,14,1,2.99,EUR,0.0,1,1,0,42.86,15
4111,4111,1135100,driftwood,1135100,0,0,"17 Jan, 2020",3,0,0,3,2.99,EUR,0.0,1,1,0,3.0,3
4112,4112,1135110,Hoco Poco,1135110,0,0,"17 Jan, 2020",8,0,8,0,2.99,EUR,0.0,1,1,0,23.92,8
4113,4113,1135120,Tomscape,1135120,0,0,"17 Jan, 2020",1,0,0,5,2.99,EUR,0.0,1,1,0,5.0,5
4114,4114,1135130,kamer,1135130,0,0,"17 Jan, 2020",7,0,4,3,2.99,EUR,0.0,1,1,0,14.96,7
4115,4115,1135140,huts,1135140,0,0,"17 Jan, 2020",4,0,1,3,2.99,EUR,0.0,1,1,0,5.99,4
4116,4116,1135150,Zoo Packs,1135150,0,0,"17 Jan, 2020",6,0,4,2,2.99,EUR,0.0,1,1,0,13.96,6
4117,4117,1135160,Botanik,1135160,0,0,"17 Jan, 2020",3,0,1,2,2.99,EUR,0.0,1,1,0,4.99,3
4118,4118,1135170,spider ponds,1135170,0,0,"17 Jan, 2020",3,0,3,0,2.99,EUR,0.0,1,1,0,8.97,3
4119,4119,1135180,Llama Villa,1135180,0,0,"17 Jan, 2020",1,7,14,2,2.99,EUR,0.0,1,1,0,43.86,16
4120,4120,1135190,Hoppa,1135190,0,0,"17 Jan, 2020",1,0,2,2,2.99,EUR,0.0,1,1,0,7.98,4
4121,4121,1135200,soko loco,1135200,0,0,"17 Jan, 2020",2,0,1,1,2.99,EUR,0.0,1,1,0,3.99,2
4122,4122,1134470,Sleep Paralysis : mystery of the mountain village,1134470,0,0,"3 Sep, 2019",2,0,2,0,1.59,EUR,0.0,1,0,0,3.18,2
4123,4123,1134500,Follow the White Rabbit VR (화이트래빗),1134500,0,0,"11 Sep, 2019",2,0,0,2,8.19,EUR,0.0,1,0,0,2.0,2
4124,4124,1134520,Dark Light,1134520,0,0,"8 May, 2020",1,6,71,18,12.49,EUR,0.0,1,1,0,904.79,89
4125,4125,1134630,Pear Quest,1134630,0,0,"17 Jan, 2020",1,6,10,3,2.99,EUR,0.0,1,1,0,32.900000000000006,13
4126,4126,1134040,Labyrinths of the World: Fool's Gold Collector's Edition,1134040,0,0,"9 Aug, 2019",2,0,1,1,8.19,EUR,0.0,1,0,0,9.19,2
4127,4127,1134050,Head Over Heels,1134050,0,0,"9 Aug, 2019",3,0,2,1,8.19,EUR,0.0,1,0,0,17.38,3
4128,4128,1134120,Brutal Sports - Football,1134120,0,0,"13 Aug, 2019",2,0,2,0,3.99,EUR,0.0,1,0,0,7.98,2
4129,4129,1134130,Legends,1134130,0,0,"13 Aug, 2019",1,0,0,1,6.59,EUR,0.0,1,0,0,1.0,1
4130,4130,1134140,Daaang!,1134140,0,0,"25 Sep, 2019",1,0,1,0,5.69,EUR,0.0,1,0,0,5.69,1
4131,4131,1134150,X Wars Deluxe,1134150,0,0,"28 Aug, 2019",1,0,1,0,8.99,EUR,0.0,1,0,0,8.99,1
4132,4132,1134180,Cyberpunk hentai: Memory leak,1134180,0,0,"26 Aug, 2019",20,7,27,5,0.79,EUR,0.0,1,0,0,26.330000000000002,32
4133,4133,1134190,tri.Attack();,1134190,0,0,"4 Oct, 2019",6,0,6,0,2.39,EUR,0.0,1,0,0,14.34,6
4134,4134,1134200,Chicks and Tricks VR,1134200,0,0,"26 Sep, 2019",18,6,14,4,3.99,EUR,0.0,1,0,0,59.86,18
4135,4135,1134250,Hexadrift,1134250,0,0,"20 Nov, 2019",5,0,4,1,0.79,EUR,0.0,1,0,0,4.16,5
4136,4136,1134370,Baron: Fur Is Gonna Fly,1134370,0,0,"4 Mar, 2020",1,0,1,0,12.49,EUR,0.0,1,0,0,12.49,1
4137,4137,1134390,Voidlifted,1134390,0,0,"18 Nov, 2019",1,0,0,1,5.69,EUR,0.0,1,0,0,1.0,1
4138,4138,1133540,Grid Wars,1133540,0,0,"1 Sep, 2019",1,0,1,0,2.39,EUR,0.0,1,0,0,2.39,1
4139,4139,1133580,Snapshot VR,1133580,0,0,"Aug 31, 2020",1,8,51,5,19.99,USD,0.0,1,0,0,1024.4899999999998,56
4140,4140,1133590,Stilt Fella,1133590,0,0,"26 Feb, 2020",3,8,107,2,7.99,EUR,0.0,1,0,0,856.9300000000001,109
4141,4141,1133790,Armortale,1133790,0,0,"15 Nov, 2019",20,7,20,2,4.99,EUR,0.0,1,0,0,101.80000000000001,22
4142,4142,1133890,P1R4T3S,1133890,0,0,"31 Jan, 2020",3,0,3,0,9.99,EUR,0.0,1,0,0,29.97,3
4143,4143,1133910,Caravan Chaos,1133910,0,0,"31 Jan, 2021",6,0,6,0,9.99,EUR,0.0,1,0,0,59.94,6
4144,4144,1133930,Forgotten Hill Disillusion,1133930,0,0,"20 Nov, 2019",1,7,33,4,4.99,EUR,0.0,1,1,0,168.67000000000002,37
4145,4145,1133950,The Castle,1133950,0,0,"25 Aug, 2019",7,0,6,1,4.99,EUR,0.0,1,0,0,30.94,7
4146,4146,1133970,Battle Dome Redux,1133970,0,0,"26 Nov, 2019",2,0,2,0,8.19,EUR,0.0,1,0,0,16.38,2
4147,4147,1133980,Spirit Arena,1133980,0,0,"18 Sep, 2019",1,0,1,0,4.99,EUR,0.0,1,0,0,4.99,1
4148,4148,1134020,Sons of Ra,1134020,0,0,"15 Apr, 2021",2,7,15,3,12.49,EUR,0.0,1,0,0,190.35,18
4149,4149,1133050,"Good Night, Knight",1133050,0,0,"16 Feb, 2021",2,7,15,0,7.49,EUR,40.0,1,0,0,112.35000000000001,15
4150,4150,1133070,Viking Chess: Hnefatafl,1133070,0,0,"5 Mar, 2020",20,7,19,4,4.99,EUR,0.0,1,1,0,98.81,23
4151,4151,1133080,Devil Slayer,1133080,0,0,"18 Feb, 2021",1,0,0,3,11.59,EUR,0.0,1,0,0,3.0,3
4152,4152,1133200,Escape Zolstar,1133200,0,0,"9 Oct, 2019",1,0,1,0,2.39,EUR,0.0,1,1,0,2.39,1
4153,4153,1133210,Inner,1133210,0,1,"15 Aug, 2019",7,0,6,1,,,,1,0,1,,7
4154,4154,1133230,Little Awesome Dudes,1133230,0,0,"5 Sep, 2019",10,5,4,6,5.69,EUR,0.0,1,0,0,28.76,10
4155,4155,1133250,CULT,1133250,0,0,"15 Aug, 2019",1,0,1,0,5.69,EUR,0.0,1,0,0,5.69,1
4156,4156,1133260,Vole Complexity,1133260,0,0,"13 Oct, 2020",3,0,3,0,1.79,EUR,0.0,1,0,0,5.37,3
4157,4157,1133300,Sisters Royale: Five Sisters Under Fire,1133300,0,0,"26 Nov, 2020",2,0,8,0,13.99,EUR,0.0,1,0,0,111.92,8
4158,4158,1133320,Westworld Awakening,1133320,0,0,"20 Aug, 2019",1,8,175,37,24.99,EUR,0.0,1,0,0,4410.25,212
4159,4159,1133330,Helicopter Simulator,1133330,0,0,"6 Aug, 2020",20,5,41,19,20.99,EUR,0.0,1,0,0,879.5899999999999,60
4160,4160,1133350,Gravity Control,1133350,0,0,"14 Aug, 2019",5,0,2,3,0.79,EUR,0.0,1,0,1,4.58,5
4161,4161,1133420,Hero or Villain: Genesis,1133420,0,0,"19 Sep, 2019",20,5,14,8,3.29,EUR,0.0,1,1,1,54.06,22
4162,4162,1133450,Hexa Trains,1133450,0,0,"7 Oct, 2019",9,0,7,2,13.99,EUR,0.0,1,0,1,99.93,9
4163,4163,1133520,ICONIC,1133520,0,0,"9 Sep, 2020",2,0,2,0,2.39,EUR,0.0,1,0,0,4.78,2
4164,4164,1132600,GYATM Dragon Edition,1132600,0,0,"30 Oct, 2019",4,0,2,2,2.39,EUR,0.0,1,0,1,6.78,4
4165,4165,1132620,Last Knight,1132620,0,0,"15 Aug, 2019",4,0,3,1,0.79,EUR,0.0,1,0,0,3.37,4
4166,4166,1132640,Platforms,1132640,0,0,"30 Aug, 2019",1,0,1,0,2.99,EUR,0.0,1,0,0,2.99,1
4167,4167,1132720,I Walk Among Zombies Vol. 0,1132720,0,0,"15 Dec, 2020",1,6,8,3,7.39,EUR,0.0,1,0,0,62.12,11
4168,4168,1132730,巅峰骑士团,1132730,0,0,"27 Aug, 2019",8,0,7,1,7.39,EUR,0.0,1,1,0,52.73,8
4169,4169,1132750,Buck Zombies,1132750,0,0,"17 Aug, 2019",6,0,3,3,0.79,EUR,0.0,1,0,0,5.37,6
4170,4170,1132770,World War 2 Craft (二战演义),1132770,0,0,"23 Apr, 2021",1,0,1,0,10.99,EUR,0.0,1,0,0,10.99,1
4171,4171,1132840,RhythmSnake,1132840,0,0,"24 Sep, 2019",2,0,0,2,1.59,EUR,0.0,1,0,0,2.0,2
4172,4172,1132850,Try not to die,1132850,0,0,"3 Nov, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
4173,4173,1132930,Phantom 3D,1132930,0,0,"26 Aug, 2019",3,0,3,0,3.99,EUR,0.0,1,0,1,11.97,3
4174,4174,1132970,Time To Stop Time,1132970,0,0,"6 Nov, 2020",20,6,34,9,12.49,EUR,0.0,1,0,0,433.66,43
4175,4175,1132080,Hentai Dgirls,1132080,0,0,"15 Aug, 2019",8,0,5,3,0.79,EUR,0.0,1,0,0,6.95,8
4176,4176,1132090,Silk,1132090,0,0,"11 Oct, 2019",6,0,4,2,8.99,EUR,0.0,1,1,1,37.96,6
4177,4177,1132100,Samurai of Hyuga Book 4,1132100,0,0,"29 Aug, 2019",20,6,34,9,6.59,EUR,0.0,1,1,1,233.06,43
4178,4178,1132110,Heaven's Grave,1132110,0,0,"20 Aug, 2019",8,0,6,2,14.99,EUR,0.0,1,0,0,91.94,8
4179,4179,1132120,Put in,1132120,0,0,"3 Oct, 2019",1,7,25,3,2.39,EUR,0.0,1,0,0,62.75,28
4180,4180,1132160,Mendel's Garden,1132160,0,0,"24 Oct, 2019",7,0,6,1,3.29,EUR,0.0,1,1,0,20.740000000000002,7
4181,4181,1132180,Persephone,1132180,0,0,"21 Jan, 2021",4,0,4,0,6.59,EUR,0.0,1,1,1,26.36,4
4182,4182,1132190,Coloring Game: Little City,1132190,0,1,"16 Aug, 2019",2,0,2,0,,,,1,0,0,,2
4183,4183,1132210,Kingdom Under Fire 2,1132210,0,0,"18 Nov, 2019",1,6,674,281,9.99,EUR,0.0,1,0,0,7014.26,955
4184,4184,1132220,Iridion 3D,1132220,0,0,"8 Apr, 2020",7,0,7,0,10.79,EUR,0.0,1,0,0,75.53,7
4185,4185,1132230,Iridion II,1132230,0,0,"8 Apr, 2020",4,0,3,1,10.79,EUR,0.0,1,0,0,33.37,4
4186,4186,1132290,Eldritch University,1132290,0,0,"11 Jun, 2020",4,0,3,1,4.99,EUR,0.0,1,1,1,15.97,4
4187,4187,1132300,Ribbon,1132300,0,0,"30 Aug, 2019",1,0,0,1,1.59,EUR,0.0,1,0,0,1.0,1
4188,4188,1132410,Cyber OutRun,1132410,0,0,"15 Aug, 2019",1,4,6,10,2.39,EUR,0.0,1,0,0,24.34,16
4189,4189,1132460,Codebreaker,1132460,0,0,"30 Aug, 2019",3,0,2,1,3.29,EUR,0.0,1,0,0,7.58,3
4190,4190,1132540,Colonies End,1132540,0,0,"3 Aug, 2020",4,0,2,2,8.19,EUR,0.0,1,0,0,18.38,4
4191,4191,1131580,Penguins vs. Bugs,1131580,0,0,"12 Sep, 2019",1,0,1,0,1.59,EUR,0.0,1,0,0,1.59,1
